4.782000,5.716881
4.776000,5.702544
4.770000,5.688225
4.764000,5.673924
4.758000,5.659641
4.752000,5.645376
4.746000,5.631129
4.740000,5.616900
4.734000,5.602689
4.728000,5.588496
4.722000,5.574321
4.716000,5.560164
4.710000,5.546025
4.704000,5.531904
4.698000,5.517801
4.692000,5.503716
4.686000,5.489649
4.680000,5.475600
4.674000,5.461569
4.668000,5.447556
4.662000,5.433561
4.656000,5.419584
4.650000,5.405625
4.644000,5.391684
4.638000,5.377761
4.632000,5.363856
4.626000,5.349969
4.620000,5.336100
4.614000,5.322249
4.608000,5.308416
4.602000,5.294601
4.596000,5.280804
4.590000,5.267025
4.584000,5.253264
4.578000,5.239521
4.572000,5.225796
4.566000,5.212089
4.560000,5.198400
4.554000,5.184729
4.548000,5.171076
4.542000,5.157441
4.536000,5.143824
4.530000,5.130225
4.524000,5.116644
4.518000,5.103081
4.512000,5.089536
4.506000,5.076009
4.500000,5.062500
4.494000,5.049009
4.488000,5.035536
4.482000,5.022081
4.476000,5.008644
4.470000,4.995225
4.464000,4.981824
4.458000,4.968441
4.452000,4.955076
4.446000,4.941729
4.440000,4.928400
4.434000,4.915089
4.428000,4.901796
4.422000,4.888521
4.416000,4.875264
4.410000,4.862025
4.404000,4.848804
4.398000,4.835601
4.392000,4.822416
4.386000,4.809249
4.380000,4.796100
4.374000,4.782969
4.368000,4.769856
4.362000,4.756761
4.356000,4.743684
4.350000,4.730625
4.344000,4.717584
4.338000,4.704561
4.332000,4.691556
4.326000,4.678569
4.320000,4.665600
4.314000,4.652649
4.308000,4.639716
4.302000,4.626801
4.296000,4.613904
4.290000,4.601025
4.284000,4.588164
4.278000,4.575321
4.272000,4.562496
4.266000,4.549689
4.260000,4.536900
4.254000,4.524129
4.248000,4.511376
4.242000,4.498641
4.236000,4.485924
4.230000,4.473225
4.224000,4.460544
4.218000,4.447881
4.212000,4.435236
4.206000,4.422609
4.200000,4.410000
4.194000,4.397409
4.188000,4.384836
4.182000,4.372281
4.176000,4.359744
4.170000,4.347225
4.164000,4.334724
4.158000,4.322241
4.152000,4.309776
4.146000,4.297329
4.140000,4.284900
4.134000,4.272489
4.128000,4.260096
4.122000,4.247721
4.116000,4.235364
4.110000,4.223025
4.104000,4.210704
4.098000,4.198401
4.092000,4.186116
4.086000,4.173849
4.080000,4.161600
4.074000,4.149369
4.068000,4.137156
4.062000,4.124961
4.056000,4.112784
4.050000,4.100625
4.044000,4.088484
4.038000,4.076361
4.032000,4.064256
4.026000,4.052169
4.020000,4.040100
4.014000,4.028049
4.008000,4.016016
4.002000,4.004001
3.996000,3.992004
3.990000,3.980025
3.984000,3.968064
3.978000,3.956121
3.972000,3.944196
3.966000,3.932289
3.960000,3.920400
3.954000,3.908529
3.948000,3.896676
3.942000,3.884841
3.936000,3.873024
3.930000,3.861225
3.924000,3.849444
3.918000,3.837681
3.912000,3.825936
3.906000,3.814209
3.900000,3.802500
3.894000,3.790809
3.888000,3.779136
3.882000,3.767481
3.876000,3.755844
3.870000,3.744225
3.864000,3.732624
3.858000,3.721041
3.852000,3.709476
3.846000,3.697929
3.840000,3.686400
3.834000,3.674889
3.828000,3.663396
3.822000,3.651921
3.816000,3.640464
3.810000,3.629025
3.804000,3.617604
3.798000,3.606201
3.792000,3.594816
3.786000,3.583449
3.780000,3.572100
3.774000,3.560769
3.768000,3.549456
3.762000,3.538161
3.756000,3.526884
3.750000,3.515625
3.744000,3.504384
3.738000,3.493161
3.732000,3.481956
3.726000,3.470769
3.720000,3.459600
3.714000,3.448449
3.708000,3.437316
3.702000,3.426201
3.696000,3.415104
3.690000,3.404025
3.684000,3.392964
3.678000,3.381921
3.672000,3.370896
3.666000,3.359889
3.660000,3.348900
3.654000,3.337929
3.648000,3.326976
3.642000,3.316041
3.636000,3.305124
3.630000,3.294225
3.624000,3.283344
3.618000,3.272481
3.612000,3.261636
3.606000,3.250809
3.600000,3.240000
3.594000,3.229209
3.588000,3.218436
3.582000,3.207681
3.576000,3.196944
3.570000,3.186225
3.564000,3.175524
3.558000,3.164841
3.552000,3.154176
3.546000,3.143529
3.540000,3.132900
3.534000,3.122289
3.528000,3.111696
3.522000,3.101121
3.516000,3.090564
3.510000,3.080025
3.504000,3.069504
3.498000,3.059001
3.492000,3.048516
3.486000,3.038049
3.480000,3.027600
3.474000,3.017169
3.468000,3.006756
3.462000,2.996361
3.456000,2.985984
3.450000,2.975625
3.444000,2.965284
3.438000,2.954961
3.432000,2.944656
3.426000,2.934369
3.420000,2.924100
3.414000,2.913849
3.408000,2.903616
3.402000,2.893401
3.396000,2.883204
3.390000,2.873025
3.384000,2.862864
3.378000,2.852721
3.372000,2.842596
3.366000,2.832489
3.360000,2.822400
3.354000,2.812329
3.348000,2.802276
3.342000,2.792241
3.336000,2.782224
3.330000,2.772225
3.324000,2.762244
3.318000,2.752281
3.312000,2.742336
3.306000,2.732409
3.300000,2.722500
3.294000,2.712609
3.288000,2.702736
3.282000,2.692881
3.276000,2.683044
3.270000,2.673225
3.264000,2.663424
3.258000,2.653641
3.252000,2.643876
3.246000,2.634129
3.240000,2.624400
3.234000,2.614689
3.228000,2.604996
3.222000,2.595321
3.216000,2.585664
3.210000,2.576025
3.204000,2.566404
3.198000,2.556801
3.192000,2.547216
3.186000,2.537649
3.180000,2.528100
3.174000,2.518569
3.168000,2.509056
3.162000,2.499561
3.156000,2.490084
3.150000,2.480625
3.144000,2.471184
3.138000,2.461761
3.132000,2.452356
3.126000,2.442969
3.120000,2.433600
3.114000,2.424249
3.108000,2.414916
3.102000,2.405601
3.096000,2.396304
3.090000,2.387025
3.084000,2.377764
3.078000,2.368521
3.072000,2.359296
3.066000,2.350089
3.060000,2.340900
3.054000,2.331729
3.048000,2.322576
3.042000,2.313441
3.036000,2.304324
3.030000,2.295225
3.024000,2.286144
3.018000,2.277081
3.012000,2.268036
3.006000,2.259009
3.000000,2.250000
2.994000,2.241009
2.988000,2.232036
2.982000,2.223081
2.976000,2.214144
2.970000,2.205225
2.964000,2.196324
2.958000,2.187441
2.952000,2.178576
2.946000,2.169729
2.940000,2.160900
2.934000,2.152089
2.928000,2.143296
2.922000,2.134521
2.916000,2.125764
2.910000,2.117025
2.904000,2.108304
2.898000,2.099601
2.892000,2.090916
2.886000,2.082249
2.880000,2.073600
2.874000,2.064969
2.868000,2.056356
2.862000,2.047761
2.856000,2.039184
2.850000,2.030625
2.844000,2.022084
2.838000,2.013561
2.832000,2.005056
2.826000,1.996569
2.820000,1.988100
2.814000,1.979649
2.808000,1.971216
2.802000,1.962801
2.796000,1.954404
2.790000,1.946025
2.784000,1.937664
2.778000,1.929321
2.772000,1.920996
2.766000,1.912689
2.760000,1.904400
2.754000,1.896129
2.748000,1.887876
2.742000,1.879641
2.736000,1.871424
2.730000,1.863225
2.724000,1.855044
2.718000,1.846881
2.712000,1.838736
2.706000,1.830609
2.700000,1.822500
2.694000,1.814409
2.688000,1.806336
2.682000,1.798281
2.676000,1.790244
2.670000,1.782225
2.664000,1.774224
2.658000,1.766241
2.652000,1.758276
2.646000,1.750329
2.640000,1.742400
2.634000,1.734489
2.628000,1.726596
2.622000,1.718721
2.616000,1.710864
2.610000,1.703025
2.604000,1.695204
2.598000,1.687401
2.592000,1.679616
2.586000,1.671849
2.580000,1.664100
2.574000,1.656369
2.568000,1.648656
2.562000,1.640961
2.556000,1.633284
2.550000,1.625625
2.544000,1.617984
2.538000,1.610361
2.532000,1.602756
2.526000,1.595169
2.520000,1.587600
2.514000,1.580049
2.508000,1.572516
2.502000,1.565001
2.496000,1.557504
2.490000,1.550025
2.484000,1.542564
2.478000,1.535121
2.472000,1.527696
2.466000,1.520289
2.460000,1.512900
2.454000,1.505529
2.448000,1.498176
2.442000,1.490841
2.436000,1.483524
2.430000,1.476225
2.424000,1.468944
2.418000,1.461681
2.412000,1.454436
2.406000,1.447209
2.400000,1.440000
2.394000,1.432809
2.388000,1.425636
2.382000,1.418481
2.376000,1.411344
2.370000,1.404225
2.364000,1.397124
2.358000,1.390041
2.352000,1.382976
2.346000,1.375929
2.340000,1.368900
2.334000,1.361889
2.328000,1.354896
2.322000,1.347921
2.316000,1.340964
2.310000,1.334025
2.304000,1.327104
2.298000,1.320201
2.292000,1.313316
2.286000,1.306449
2.280000,1.299600
2.274000,1.292769
2.268000,1.285956
2.262000,1.279161
2.256000,1.272384
2.250000,1.265625
2.244000,1.258884
2.238000,1.252161
2.232000,1.245456
2.226000,1.238769
2.220000,1.232100
2.214000,1.225449
2.208000,1.218816
2.202000,1.212201
2.196000,1.205604
2.190000,1.199025
2.184000,1.192464
2.178000,1.185921
2.172000,1.179396
2.166000,1.172889
2.160000,1.166400
2.154000,1.159929
2.148000,1.153476
2.142000,1.147041
2.136000,1.140624
2.130000,1.134225
2.124000,1.127844
2.118000,1.121481
2.112000,1.115136
2.106000,1.108809
2.100000,1.102500
2.094000,1.096209
2.088000,1.089936
2.082000,1.083681
2.076000,1.077444
2.070000,1.071225
2.064000,1.065024
2.058000,1.058841
2.052000,1.052676
2.046000,1.046529
2.040000,1.040400
2.034000,1.034289
2.028000,1.028196
2.022000,1.022121
2.016000,1.016064
2.010000,1.010025
2.004000,1.004004
1.998000,0.998001
1.992000,0.992016
1.986000,0.986049
1.980000,0.980100
1.974000,0.974169
1.968000,0.968256
1.962000,0.962361
1.956000,0.956484
1.950000,0.950625
1.944000,0.944784
1.938000,0.938961
1.932000,0.933156
1.926000,0.927369
1.920000,0.921600
1.914000,0.915849
1.908000,0.910116
1.902000,0.904401
1.896000,0.898704
1.890000,0.893025
1.884000,0.887364
1.878000,0.881721
1.872000,0.876096
1.866000,0.870489
1.860000,0.864900
1.854000,0.859329
1.848000,0.853776
1.842000,0.848241
1.836000,0.842724
1.830000,0.837225
1.824000,0.831744
1.818000,0.826281
1.812000,0.820836
1.806000,0.815409
1.800000,0.810000
1.794000,0.804609
1.788000,0.799236
1.782000,0.793881
1.776000,0.788544
1.770000,0.783225
1.764000,0.777924
1.758000,0.772641
1.752000,0.767376
1.746000,0.762129
1.740000,0.756900
1.734000,0.751689
1.728000,0.746496
1.722000,0.741321
1.716000,0.736164
1.710000,0.731025
1.704000,0.725904
1.698000,0.720801
1.692000,0.715716
1.686000,0.710649
1.680000,0.705600
1.674000,0.700569
1.668000,0.695556
1.662000,0.690561
1.656000,0.685584
1.650000,0.680625
1.644000,0.675684
1.638000,0.670761
1.632000,0.665856
1.626000,0.660969
1.620000,0.656100
1.614000,0.651249
1.608000,0.646416
1.602000,0.641601
1.596000,0.636804
1.590000,0.632025
1.584000,0.627264
1.578000,0.622521
1.572000,0.617796
1.566000,0.613089
1.560000,0.608400
1.554000,0.603729
1.548000,0.599076
1.542000,0.594441
1.536000,0.589824
1.530000,0.585225
1.524000,0.580644
1.518000,0.576081
1.512000,0.571536
1.506000,0.567009
1.500000,0.562500
1.494000,0.558009
1.488000,0.553536
1.482000,0.549081
1.476000,0.544644
1.470000,0.540225
1.464000,0.535824
1.458000,0.531441
1.452000,0.527076
1.446000,0.522729
1.440000,0.518400
1.434000,0.514089
1.428000,0.509796
1.422000,0.505521
1.416000,0.501264
1.410000,0.497025
1.404000,0.492804
1.398000,0.488601
1.392000,0.484416
1.386000,0.480249
1.380000,0.476100
1.374000,0.471969
1.368000,0.467856
1.362000,0.463761
1.356000,0.459684
1.350000,0.455625
1.344000,0.451584
1.338000,0.447561
1.332000,0.443556
1.326000,0.439569
1.320000,0.435600
1.314000,0.431649
1.308000,0.427716
1.302000,0.423801
1.296000,0.419904
1.290000,0.416025
1.284000,0.412164
1.278000,0.408321
1.272000,0.404496
1.266000,0.400689
1.260000,0.396900
1.254000,0.393129
1.248000,0.389376
1.242000,0.385641
1.236000,0.381924
1.230000,0.378225
1.224000,0.374544
1.218000,0.370881
1.212000,0.367236
1.206000,0.363609
1.200000,0.360000
1.194000,0.356409
1.188000,0.352836
1.182000,0.349281
1.176000,0.345744
1.170000,0.342225
1.164000,0.338724
1.158000,0.335241
1.152000,0.331776
1.146000,0.328329
1.140000,0.324900
1.134000,0.321489
1.128000,0.318096
1.122000,0.314721
1.116000,0.311364
1.110000,0.308025
1.104000,0.304704
1.098000,0.301401
1.092000,0.298116
1.086000,0.294849
1.080000,0.291600
1.074000,0.288369
1.068000,0.285156
1.062000,0.281961
1.056000,0.278784
1.050000,0.275625
1.044000,0.272484
1.038000,0.269361
1.032000,0.266256
1.026000,0.263169
1.020000,0.260100
1.014000,0.257049
1.008000,0.254016
1.002000,0.251001
0.996000,0.248004
0.990000,0.245025
0.984000,0.242064
0.978000,0.239121
0.972000,0.236196
0.966000,0.233289
0.960000,0.230400
0.954000,0.227529
0.948000,0.224676
0.942000,0.221841
0.936000,0.219024
0.930000,0.216225
0.924000,0.213444
0.918000,0.210681
0.912000,0.207936
0.906000,0.205209
0.900000,0.202500
0.894000,0.199809
0.888000,0.197136
0.882000,0.194481
0.876000,0.191844
0.870000,0.189225
0.864000,0.186624
0.858000,0.184041
0.852000,0.181476
0.846000,0.178929
0.840000,0.176400
0.834000,0.173889
0.828000,0.171396
0.822000,0.168921
0.816000,0.166464
0.810000,0.164025
0.804000,0.161604
0.798000,0.159201
0.792000,0.156816
0.786000,0.154449
0.780000,0.152100
0.774000,0.149769
0.768000,0.147456
0.762000,0.145161
0.756000,0.142884
0.750000,0.140625
0.744000,0.138384
0.738000,0.136161
0.732000,0.133956
0.726000,0.131769
0.720000,0.129600
0.714000,0.127449
0.708000,0.125316
0.702000,0.123201
0.696000,0.121104
0.690000,0.119025
0.684000,0.116964
0.678000,0.114921
0.672000,0.112896
0.666000,0.110889
0.660000,0.108900
0.654000,0.106929
0.648000,0.104976
0.642000,0.103041
0.636000,0.101124
0.630000,0.099225
0.624000,0.097344
0.618000,0.095481
0.612000,0.093636
0.606000,0.091809
0.600000,0.090000
0.594000,0.088209
0.588000,0.086436
0.582000,0.084681
0.576000,0.082944
0.570000,0.081225
0.564000,0.079524
0.558000,0.077841
0.552000,0.076176
0.546000,0.074529
0.540000,0.072900
0.534000,0.071289
0.528000,0.069696
0.522000,0.068121
0.516000,0.066564
0.510000,0.065025
0.504000,0.063504
0.498000,0.062001
0.492000,0.060516
0.486000,0.059049
0.480000,0.057600
0.474000,0.056169
0.468000,0.054756
0.462000,0.053361
0.456000,0.051984
0.450000,0.050625
0.444000,0.049284
0.438000,0.047961
0.432000,0.046656
0.426000,0.045369
0.420000,0.044100
0.414000,0.042849
0.408000,0.041616
0.402000,0.040401
0.396000,0.039204
0.390000,0.038025
0.384000,0.036864
0.378000,0.035721
0.372000,0.034596
0.366000,0.033489
0.360000,0.032400
0.354000,0.031329
0.348000,0.030276
0.342000,0.029241
0.336000,0.028224
0.330000,0.027225
0.324000,0.026244
0.318000,0.025281
0.312000,0.024336
0.306000,0.023409
0.300000,0.022500
0.294000,0.021609
0.288000,0.020736
0.282000,0.019881
0.276000,0.019044
0.270000,0.018225
0.264000,0.017424
0.258000,0.016641
0.252000,0.015876
0.246000,0.015129
0.240000,0.014400
0.234000,0.013689
0.228000,0.012996
0.222000,0.012321
0.216000,0.011664
0.210000,0.011025
0.204000,0.010404
0.198000,0.009801
0.192000,0.009216
0.186000,0.008649
0.180000,0.008100
0.174000,0.007569
0.168000,0.007056
0.162000,0.006561
0.156000,0.006084
0.150000,0.005625
0.144000,0.005184
0.138000,0.004761
0.132000,0.004356
0.126000,0.003969
0.120000,0.003600
0.114000,0.003249
0.108000,0.002916
0.102000,0.002601
0.096000,0.002304
0.090000,0.002025
0.084000,0.001764
0.078000,0.001521
0.072000,0.001296
0.066000,0.001089
0.060000,0.000900
0.054000,0.000729
0.048000,0.000576
0.042000,0.000441
0.036000,0.000324
0.030000,0.000225
0.024000,0.000144
0.018000,0.000081
0.012000,0.000036
0.006000,0.000009
0.000000,0.000000
0.000000,0.000000
-0.006000,0.000009
-0.012000,0.000036
-0.018000,0.000081
-0.024000,0.000144
-0.030000,0.000225
-0.036000,0.000324
-0.042000,0.000441
-0.048000,0.000576
-0.054000,0.000729
-0.060000,0.000900
-0.066000,0.001089
-0.072000,0.001296
-0.078000,0.001521
-0.084000,0.001764
-0.090000,0.002025
-0.096000,0.002304
-0.102000,0.002601
-0.108000,0.002916
-0.114000,0.003249
-0.120000,0.003600
-0.126000,0.003969
-0.132000,0.004356
-0.138000,0.004761
-0.144000,0.005184
-0.150000,0.005625
-0.156000,0.006084
-0.162000,0.006561
-0.168000,0.007056
-0.174000,0.007569
-0.180000,0.008100
-0.186000,0.008649
-0.192000,0.009216
-0.198000,0.009801
-0.204000,0.010404
-0.210000,0.011025
-0.216000,0.011664
-0.222000,0.012321
-0.228000,0.012996
-0.234000,0.013689
-0.240000,0.014400
-0.246000,0.015129
-0.252000,0.015876
-0.258000,0.016641
-0.264000,0.017424
-0.270000,0.018225
-0.276000,0.019044
-0.282000,0.019881
-0.288000,0.020736
-0.294000,0.021609
-0.300000,0.022500
-0.306000,0.023409
-0.312000,0.024336
-0.318000,0.025281
-0.324000,0.026244
-0.330000,0.027225
-0.336000,0.028224
-0.342000,0.029241
-0.348000,0.030276
-0.354000,0.031329
-0.360000,0.032400
-0.366000,0.033489
-0.372000,0.034596
-0.378000,0.035721
-0.384000,0.036864
-0.390000,0.038025
-0.396000,0.039204
-0.402000,0.040401
-0.408000,0.041616
-0.414000,0.042849
-0.420000,0.044100
-0.426000,0.045369
-0.432000,0.046656
-0.438000,0.047961
-0.444000,0.049284
-0.450000,0.050625
-0.456000,0.051984
-0.462000,0.053361
-0.468000,0.054756
-0.474000,0.056169
-0.480000,0.057600
-0.486000,0.059049
-0.492000,0.060516
-0.498000,0.062001
-0.504000,0.063504
-0.510000,0.065025
-0.516000,0.066564
-0.522000,0.068121
-0.528000,0.069696
-0.534000,0.071289
-0.540000,0.072900
-0.546000,0.074529
-0.552000,0.076176
-0.558000,0.077841
-0.564000,0.079524
-0.570000,0.081225
-0.576000,0.082944
-0.582000,0.084681
-0.588000,0.086436
-0.594000,0.088209
-0.600000,0.090000
-0.606000,0.091809
-0.612000,0.093636
-0.618000,0.095481
-0.624000,0.097344
-0.630000,0.099225
-0.636000,0.101124
-0.642000,0.103041
-0.648000,0.104976
-0.654000,0.106929
-0.660000,0.108900
-0.666000,0.110889
-0.672000,0.112896
-0.678000,0.114921
-0.684000,0.116964
-0.690000,0.119025
-0.696000,0.121104
-0.702000,0.123201
-0.708000,0.125316
-0.714000,0.127449
-0.720000,0.129600
-0.726000,0.131769
-0.732000,0.133956
-0.738000,0.136161
-0.744000,0.138384
-0.750000,0.140625
-0.756000,0.142884
-0.762000,0.145161
-0.768000,0.147456
-0.774000,0.149769
-0.780000,0.152100
-0.786000,0.154449
-0.792000,0.156816
-0.798000,0.159201
-0.804000,0.161604
-0.810000,0.164025
-0.816000,0.166464
-0.822000,0.168921
-0.828000,0.171396
-0.834000,0.173889
-0.840000,0.176400
-0.846000,0.178929
-0.852000,0.181476
-0.858000,0.184041
-0.864000,0.186624
-0.870000,0.189225
-0.876000,0.191844
-0.882000,0.194481
-0.888000,0.197136
-0.894000,0.199809
-0.900000,0.202500
-0.906000,0.205209
-0.912000,0.207936
-0.918000,0.210681
-0.924000,0.213444
-0.930000,0.216225
-0.936000,0.219024
-0.942000,0.221841
-0.948000,0.224676
-0.954000,0.227529
-0.960000,0.230400
-0.966000,0.233289
-0.972000,0.236196
-0.978000,0.239121
-0.984000,0.242064
-0.990000,0.245025
-0.996000,0.248004
-1.002000,0.251001
-1.008000,0.254016
-1.014000,0.257049
-1.020000,0.260100
-1.026000,0.263169
-1.032000,0.266256
-1.038000,0.269361
-1.044000,0.272484
-1.050000,0.275625
-1.056000,0.278784
-1.062000,0.281961
-1.068000,0.285156
-1.074000,0.288369
-1.080000,0.291600
-1.086000,0.294849
-1.092000,0.298116
-1.098000,0.301401
-1.104000,0.304704
-1.110000,0.308025
-1.116000,0.311364
-1.122000,0.314721
-1.128000,0.318096
-1.134000,0.321489
-1.140000,0.324900
-1.146000,0.328329
-1.152000,0.331776
-1.158000,0.335241
-1.164000,0.338724
-1.170000,0.342225
-1.176000,0.345744
-1.182000,0.349281
-1.188000,0.352836
-1.194000,0.356409
-1.200000,0.360000
-1.206000,0.363609
-1.212000,0.367236
-1.218000,0.370881
-1.224000,0.374544
-1.230000,0.378225
-1.236000,0.381924
-1.242000,0.385641
-1.248000,0.389376
-1.254000,0.393129
-1.260000,0.396900
-1.266000,0.400689
-1.272000,0.404496
-1.278000,0.408321
-1.284000,0.412164
-1.290000,0.416025
-1.296000,0.419904
-1.302000,0.423801
-1.308000,0.427716
-1.314000,0.431649
-1.320000,0.435600
-1.326000,0.439569
-1.332000,0.443556
-1.338000,0.447561
-1.344000,0.451584
-1.350000,0.455625
-1.356000,0.459684
-1.362000,0.463761
-1.368000,0.467856
-1.374000,0.471969
-1.380000,0.476100
-1.386000,0.480249
-1.392000,0.484416
-1.398000,0.488601
-1.404000,0.492804
-1.410000,0.497025
-1.416000,0.501264
-1.422000,0.505521
-1.428000,0.509796
-1.434000,0.514089
-1.440000,0.518400
-1.446000,0.522729
-1.452000,0.527076
-1.458000,0.531441
-1.464000,0.535824
-1.470000,0.540225
-1.476000,0.544644
-1.482000,0.549081
-1.488000,0.553536
-1.494000,0.558009
-1.500000,0.562500
-1.506000,0.567009
-1.512000,0.571536
-1.518000,0.576081
-1.524000,0.580644
-1.530000,0.585225
-1.536000,0.589824
-1.542000,0.594441
-1.548000,0.599076
-1.554000,0.603729
-1.560000,0.608400
-1.566000,0.613089
-1.572000,0.617796
-1.578000,0.622521
-1.584000,0.627264
-1.590000,0.632025
-1.596000,0.636804
-1.602000,0.641601
-1.608000,0.646416
-1.614000,0.651249
-1.620000,0.656100
-1.626000,0.660969
-1.632000,0.665856
-1.638000,0.670761
-1.644000,0.675684
-1.650000,0.680625
-1.656000,0.685584
-1.662000,0.690561
-1.668000,0.695556
-1.674000,0.700569
-1.680000,0.705600
-1.686000,0.710649
-1.692000,0.715716
-1.698000,0.720801
-1.704000,0.725904
-1.710000,0.731025
-1.716000,0.736164
-1.722000,0.741321
-1.728000,0.746496
-1.734000,0.751689
-1.740000,0.756900
-1.746000,0.762129
-1.752000,0.767376
-1.758000,0.772641
-1.764000,0.777924
-1.770000,0.783225
-1.776000,0.788544
-1.782000,0.793881
-1.788000,0.799236
-1.794000,0.804609
-1.800000,0.810000
-1.806000,0.815409
-1.812000,0.820836
-1.818000,0.826281
-1.824000,0.831744
-1.830000,0.837225
-1.836000,0.842724
-1.842000,0.848241
-1.848000,0.853776
-1.854000,0.859329
-1.860000,0.864900
-1.866000,0.870489
-1.872000,0.876096
-1.878000,0.881721
-1.884000,0.887364
-1.890000,0.893025
-1.896000,0.898704
-1.902000,0.904401
-1.908000,0.910116
-1.914000,0.915849
-1.920000,0.921600
-1.926000,0.927369
-1.932000,0.933156
-1.938000,0.938961
-1.944000,0.944784
-1.950000,0.950625
-1.956000,0.956484
-1.962000,0.962361
-1.968000,0.968256
-1.974000,0.974169
-1.980000,0.980100
-1.986000,0.986049
-1.992000,0.992016
-1.998000,0.998001
-2.004000,1.004004
-2.010000,1.010025
-2.016000,1.016064
-2.022000,1.022121
-2.028000,1.028196
-2.034000,1.034289
-2.040000,1.040400
-2.046000,1.046529
-2.052000,1.052676
-2.058000,1.058841
-2.064000,1.065024
-2.070000,1.071225
-2.076000,1.077444
-2.082000,1.083681
-2.088000,1.089936
-2.094000,1.096209
-2.100000,1.102500
-2.106000,1.108809
-2.112000,1.115136
-2.118000,1.121481
-2.124000,1.127844
-2.130000,1.134225
-2.136000,1.140624
-2.142000,1.147041
-2.148000,1.153476
-2.154000,1.159929
-2.160000,1.166400
-2.166000,1.172889
